Matricola;Cognome;Nome;DataNascita;LuogoNascita;Via;Cap;Citta;SiglaProvincia;Telefono;Email;TitoloStudio
10559;Dosio;Greta;13/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000559;dosio.greta@studenti.its.net;Diploma
10560;Laudani;Nicole;14/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000560;laudani.nicole@studenti.its.net;Diploma
10561;Oria;Francesco;15/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000561;oria.francesco@studenti.its.net;Diploma
10562;Lagani;Mattia;16/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000562;lagani.mattia@studenti.its.net;Diploma
10563;Mancin;Mattia;17/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000563;mancin.mattia@studenti.its.net;Diploma
10564;Bolognino;Gioele;18/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000564;bolognino.gioele@studenti.its.net;Diploma
10565;Devers;Martina;19/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000565;devers.martina@studenti.its.net;Diploma
10566;Marchetti;Sara;20/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000566;marchetti.sara@studenti.its.net;Diploma
10567;Giura;Andrea Kai;21/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000567;giura.andreakai@studenti.its.net;Diploma
10568;Fraschetti;Arianna;22/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000568;fraschetti.arianna@studenti.its.net;Diploma
10569;Lanzillotta;Greta;23/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000569;lanzillotta.greta@studenti.its.net;Diploma
10570;Nepote;Alessandro;24/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000570;nepote.alessandro@studenti.its.net;Diploma
10571;Pivato;Silvano;25/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000571;pivato.silvano@studenti.its.net;Diploma
10572;Picco;Giorgia;26/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000572;picco.giorgia@studenti.its.net;Diploma
10573;Gallo;Wilma;27/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000573;gallo.wilma@studenti.its.net;Diploma
10574;Maciulli;Edoardo;28/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000574;maciulli.edoardo@studenti.its.net;Diploma
10575;Ponce de leon;Liliana;29/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000575;poncedeleon.liliana@studenti.its.net;Diploma
10576;Manzato;Giorgia;30/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000576;manzato.giorgia@studenti.its.net;Diploma
10577;Raimondo;Bianca;31/07/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000577;raimondo.bianca@studenti.its.net;Diploma
10578;Iacobone;Tommaso;01/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000578;iacobone.tommaso@studenti.its.net;Diploma
10579;Di miceli;Leonardo;02/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000579;dimiceli.leonardo@studenti.its.net;Diploma
10580;Martini;Ester;03/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000580;martini.ester@studenti.its.net;Diploma
10581;Gallo;Wilma;04/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000581;gallo.wilma@studenti.its.net;Diploma
10582;Garzello;Carolina;05/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000582;garzello.carolina@studenti.its.net;Diploma
10583;Giacomelli;Elisa;06/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000583;giacomelli.elisa@studenti.its.net;Diploma
10584;Piacentino;Alice;07/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000584;piacentino.alice@studenti.its.net;Diploma
10585;Pasetto;Alice;08/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000585;pasetto.alice@studenti.its.net;Diploma
10586;Mastrocinque;Thomas;09/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000586;mastrocinque.thomas@studenti.its.net;Diploma
10587;Giacosa;Marta;10/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000587;giacosa.marta@studenti.its.net;Diploma
10588;Janni;Nicolo';11/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000588;janni.nicolo@studenti.its.net;Diploma
10589;Lucco borlera;Igor;12/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000589;luccoborlera.igor@studenti.its.net;Laurea
10590;Giai;Ivan;13/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000590;giai.ivan@studenti.its.net;Laurea
10591;Piemonte;Matteo Antonio;14/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000591;piemonte.matteoantonio@studenti.its.net;Diploma
10592;Monterossi;Edoardo;15/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000592;monterossi.edoardo@studenti.its.net;Diploma
10593;Evangelista;Filippo;16/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000593;evangelista.filippo@studenti.its.net;Diploma
10594;Farruggia;Sabrina;17/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000594;farruggia.sabrina@studenti.its.net;Laurea
10595;Gioi;Angela;18/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000595;gioi.angela@studenti.its.net;Diploma
10596;Manta;Agnese;19/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000596;manta.agnese@studenti.its.net;Diploma
10597;Pisano;Francesco;20/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000597;pisano.francesco@studenti.its.net;Diploma
10598;Fantino;Mattia Pietro;21/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000598;fantino.mattiapietro@studenti.its.net;Diploma
10599;Giorgio;Emanuela;22/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000599;giorgio.emanuela@studenti.its.net;Diploma
10600;Giorgis;Elisa;23/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000600;giorgis.elisa@studenti.its.net;Diploma
10601;Miceli;Alessandro;24/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000601;miceli.alessandro@studenti.its.net;Diploma
10602;Gabrielli;Pier Francesco;25/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000602;gabrielli.pierfrancesco@studenti.its.net;Diploma
10603;Miceli;Simone;26/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000603;miceli.simone@studenti.its.net;Diploma
10604;Milici;Emma;27/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000604;milici.emma@studenti.its.net;Diploma
10605;Forchini;Pietro;28/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000605;forchini.pietro@studenti.its.net;Diploma
10606;Manta;Leonardo;29/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000606;manta.leonardo@studenti.its.net;Diploma
10607;Mosso;Davide;30/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000607;mosso.davide@studenti.its.net;Diploma
10608;Fiore;Viola Francesca;31/08/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000608;fiore.violafrancesca@studenti.its.net;Diploma
10609;Kchimi;Hanin;01/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000609;kchimi.hanin@studenti.its.net;Diploma
10610;Leccese;Francesco;02/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000610;leccese.francesco@studenti.its.net;Diploma
10611;Forchini;Iacopo;03/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000611;forchini.iacopo@studenti.its.net;Diploma
10612;Paolillo;Viola;04/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000612;paolillo.viola@studenti.its.net;Diploma
10613;Manta;Valerio;05/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000613;manta.valerio@studenti.its.net;Diploma
10614;Maciulli;Emanuele;06/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000614;maciulli.emanuele@studenti.its.net;Diploma
10615;Godino;Emanuela;07/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000615;godino.emanuela@studenti.its.net;Diploma
10616;Dontu;Daniel;08/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000616;dontu.daniel@studenti.its.net;Diploma
10617;Micone;Rebecca;09/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000617;micone.rebecca@studenti.its.net;Diploma
10618;Gorrino;Sabrina;10/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000618;gorrino.sabrina@studenti.its.net;Diploma
10619;Migliardi;Gioele;11/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000619;migliardi.gioele@studenti.its.net;Diploma
10620;Mason;Alessandro;12/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000620;mason.alessandro@studenti.its.net;Diploma
10621;Granata;Salvatore;13/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000621;granata.salvatore@studenti.its.net;Diploma
10622;Manzato;Leonardo;14/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000622;manzato.leonardo@studenti.its.net;Diploma
10623;Garoglio;Rebecca;15/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000623;garoglio.rebecca@studenti.its.net;Diploma
10624;Greca;Giovanni;16/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000624;greca.giovanni@studenti.its.net;Diploma
10625;Loggetta;Iris;17/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000625;loggetta.iris@studenti.its.net;Diploma
10626;Pera;Alessandro;18/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000626;pera.alessandro@studenti.its.net;Diploma
10627;Dontu;Isaim;19/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000627;dontu.isaim@studenti.its.net;Diploma
10628;Mosnoi;Iulian;20/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000628;mosnoi.iulian@studenti.its.net;Diploma
10629;Gryga;Marta;21/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000629;gryga.marta@studenti.its.net;Diploma
10630;Gualchi;Gabriella;22/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000630;gualchi.gabriella@studenti.its.net;Diploma
10631;Guzzon;Silvia;23/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000631;guzzon.silvia@studenti.its.net;Diploma
10632;Gallo;Matteo;24/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000632;gallo.matteo@studenti.its.net;Diploma
10633;Guala;Riccardo;25/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000633;guala.riccardo@studenti.its.net;Diploma
10634;Monterosso;Matilde;26/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000634;monterosso.matilde@studenti.its.net;Diploma
10635;Latorre;Lorenzo;27/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000635;latorre.lorenzo@studenti.its.net;Diploma
10636;Muo';Giulia;28/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000636;muo.giulia@studenti.its.net;Diploma
10637;Rossato;Simone;29/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000637;rossato.simone@studenti.its.net;Diploma
10638;Nicastro;Cecilia;30/09/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000638;nicastro.cecilia@studenti.its.net;Diploma
10639;Mussino;Matteo Antonio;01/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000639;mussino.matteoantonio@studenti.its.net;Laurea
10640;Guala;Alessandro;02/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000640;guala.alessandro@studenti.its.net;Diploma
10641;Miceli;Leonardo;03/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000641;miceli.leonardo@studenti.its.net;Diploma
10642;Piacentino;Loris;04/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000642;piacentino.loris@studenti.its.net;Diploma
10643;Nonnato;Edoardo;05/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000643;nonnato.edoardo@studenti.its.net;Diploma
10644;Ic caselette;Noreply;06/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000644;iccaselette.noreply@studenti.its.net;Diploma
10645;Ic caselette;Segreteria;07/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000645;iccaselette.segreteria@studenti.its.net;Diploma
10646;Istituzionale;Posta;08/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000646;istituzionale.posta@studenti.its.net;Diploma
10647;Mussino;Sara;09/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000647;mussino.sara@studenti.its.net;Diploma
10648;Gardenal;Gemma;10/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000648;gardenal.gemma@studenti.its.net;Diploma
10649;Savarino;Gabriel Rochel;11/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000649;savarino.gabrielrochel@studenti.its.net;Diploma
10650;Pellizzaro;Alberto Francis;12/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000650;pellizzaro.albertofrancis@studenti.its.net;Diploma
10651;Viale;Leonardo;13/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000651;viale.leonardo@studenti.its.net;Diploma
10652;Pignataro;Matteo;14/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000652;pignataro.matteo@studenti.its.net;Diploma
10653;Pacchiardo;Mattia;15/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000653;pacchiardo.mattia@studenti.its.net;Diploma
10654;Rullo;Virginia;16/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000654;rullo.virginia@studenti.its.net;Diploma
10655;Maurino;Alessio;17/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000655;maurino.alessio@studenti.its.net;Diploma
10656;Muzzioli;Azzurra;18/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000656;muzzioli.azzurra@studenti.its.net;Diploma
10657;Giacometto;Leo;19/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000657;giacometto.leo@studenti.its.net;Diploma
10658;Porro;Aurora Isabella;20/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000658;porro.auroraisabella@studenti.its.net;Diploma
10659;Rinciari;Noemi;21/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000659;rinciari.noemi@studenti.its.net;Diploma
10660;Maglio;Arianna;22/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000660;maglio.arianna@studenti.its.net;Diploma
10661;Iuliano;Nicola;23/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000661;iuliano.nicola@studenti.its.net;Diploma
10662;La malfa;Gianni;24/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000662;lamalfa.gianni@studenti.its.net;Diploma
10663;Nalesso;Andrea;25/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000663;nalesso.andrea@studenti.its.net;Diploma
10664;Pozza;Emma;26/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000664;pozza.emma@studenti.its.net;Diploma
10665;La russa;Anna Maria;27/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000665;larussa.annamaria@studenti.its.net;Diploma
10666;Lauricella;Gioele;28/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000666;lauricella.gioele@studenti.its.net;Diploma
10667;Laginestra;Maria Luisa;29/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000667;laginestra.marialuisa@studenti.its.net;Diploma
10668;Lamorgese;Maria Felicia;30/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000668;lamorgese.mariafelicia@studenti.its.net;Diploma
10669;Lando;Miriam;31/10/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000669;lando.miriam@studenti.its.net;Diploma
10670;Modica;Carlo  Vittorio;01/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000670;modica.carlovittorio@studenti.its.net;Laurea
10671;Pere;Michael Diego;02/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000671;pere.michaeldiego@studenti.its.net;Diploma
10672;Monterosso;Piero Gabriele;03/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000672;monterosso.pierogabriele@studenti.its.net;Diploma
10673;Maurino;Camilla;04/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000673;maurino.camilla@studenti.its.net;Diploma
10674;Marvulli;Beatrice;05/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000674;marvulli.beatrice@studenti.its.net;Diploma
10675;Paradiso;Matteo;06/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000675;paradiso.matteo@studenti.its.net;Diploma
10676;Olaye;John;07/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000676;olaye.john@studenti.its.net;Diploma
10677;Arra;Lorenzo;08/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000677;arra.lorenzo@studenti.its.net;Diploma
10678;Piccinelli;Claudio;09/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000678;piccinelli.claudio@studenti.its.net;Diploma
10679;Nigra;Noemi;10/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000679;nigra.noemi@studenti.its.net;Diploma
10680;Garbin;Matteo;11/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000680;garbin.matteo@studenti.its.net;Diploma
10681;Massimo;Edoardo;12/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000681;massimo.edoardo@studenti.its.net;Diploma
10682;Policrisi;Samantha Natalia;13/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000682;policrisi.samanthanatalia@studenti.its.net;Diploma
10683;Rizzetto;Giorgia;14/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000683;rizzetto.giorgia@studenti.its.net;Diploma
10684;Paradiso;Simone;15/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000684;paradiso.simone@studenti.its.net;Diploma
10685;Parodi;Lorenzo;16/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000685;parodi.lorenzo@studenti.its.net;Diploma
10686;Quarta;Christian;17/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000686;quarta.christian@studenti.its.net;Diploma
10687;Salvaia;Franck;18/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000687;salvaia.franck@studenti.its.net;Diploma
10688;Mongiano;Sara;19/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000688;mongiano.sara@studenti.its.net;Diploma
10689;Pera;Lucilla;20/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000689;pera.lucilla@studenti.its.net;Diploma
10690;Migliorini;Sofia;21/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000690;migliorini.sofia@studenti.its.net;Diploma
10691;Pocol;Davide Cristian;22/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000691;pocol.davidecristian@studenti.its.net;Diploma
10692;Lombardo;Giulia;23/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000692;lombardo.giulia@studenti.its.net;Diploma
10693;Graziano;Camilla;24/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000693;graziano.camilla@studenti.its.net;Diploma
10694;Saporito;Chloe';25/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000694;saporito.chloe@studenti.its.net;Diploma
10695;Laturra;Micaela;26/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000695;laturra.micaela@studenti.its.net;Diploma
10696;Leotta;Gabriele;27/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000696;leotta.gabriele@studenti.its.net;Diploma
10697;Liggi;Flavia;28/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000697;liggi.flavia@studenti.its.net;Diploma
10698;Lombardo;Giorgia;29/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000698;lombardo.giorgia@studenti.its.net;Diploma
10699;Ritucci;Andrea;30/11/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000699;ritucci.andrea@studenti.its.net;Diploma
10700;Rezzani;Alberto;01/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000700;rezzani.alberto@studenti.its.net;Diploma
10701;Viale;Ludovico Antonio;02/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000701;viale.ludovicoantonio@studenti.its.net;Diploma
10702;Pellegrino;Luigi;03/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000702;pellegrino.luigi@studenti.its.net;Diploma
10703;Lombardo;Sonia;04/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000703;lombardo.sonia@studenti.its.net;Diploma
10704;Lucisano;Serafina;05/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000704;lucisano.serafina@studenti.its.net;Diploma
10705;Maggio;Tiziana;06/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000705;maggio.tiziana@studenti.its.net;Diploma
10706;Strepponi;Ludovica;07/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000706;strepponi.ludovica@studenti.its.net;Diploma
10707;Gueli;Victoria;08/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000707;gueli.victoria@studenti.its.net;Diploma
10708;Italiano;Mattia;09/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000708;italiano.mattia@studenti.its.net;Diploma
10709;Lettieri;Diego;10/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000709;lettieri.diego@studenti.its.net;Diploma
10710;Perino;Gaia;11/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000710;perino.gaia@studenti.its.net;Diploma
10711;Olivetti;Francesca;12/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000711;olivetti.francesca@studenti.its.net;Diploma
10712;Torresi;Silvia;13/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000712;torresi.silvia@studenti.its.net;Diploma
10713;Pellizzaro;Federico Dennis;14/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000713;pellizzaro.federicodennis@studenti.its.net;Diploma
10714;Magistro;Anna Maria;15/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000714;magistro.annamaria@studenti.its.net;Diploma
10715;Pera;Samuel;16/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000715;pera.samuel@studenti.its.net;Diploma
10716;Magnelli;Alessandra;17/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000716;magnelli.alessandra@studenti.its.net;Diploma
10717;Maltese;Romina;18/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000717;maltese.romina@studenti.its.net;Diploma
10718;Mazzolari;Gaia;19/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000718;mazzolari.gaia@studenti.its.net;Diploma
10719;Marongiu;Paola;20/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000719;marongiu.paola@studenti.its.net;Diploma
10720;Martorana;Nicola;21/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000720;martorana.nicola@studenti.its.net;Diploma
10721;Maurone;Letizia;22/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000721;maurone.letizia@studenti.its.net;Diploma
10722;Mercorillo;Valerio;23/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000722;mercorillo.valerio@studenti.its.net;Diploma
10723;Miano;Marika;24/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000723;miano.marika@studenti.its.net;Diploma
10724;Midiri;Flora;25/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000724;midiri.flora@studenti.its.net;Diploma
10725;Milanesio;Antonella;26/12/2001;Torino;Via Cibrario, NN;10143;Torino;TO;3300000725;milanesio.antonella@studenti.its.net;Diploma
